GEOid2,GEOdisplaylabel,total_over_18_pop,hispanic_over_18_pop
48451001200,"Census Tract 12, Tom Green County, Texas",5344,2435
48451001301,"Census Tract 13.01, Tom Green County, Texas",5913,1349
48451001303,"Census Tract 13.03, Tom Green County, Texas",3364,667
48451001304,"Census Tract 13.04, Tom Green County, Texas",2434,430
48451001400,"Census Tract 14, Tom Green County, Texas",3953,1884
48451001500,"Census Tract 15, Tom Green County, Texas",2132,243
48451001600,"Census Tract 16, Tom Green County, Texas",3489,717
48451001702,"Census Tract 17.02, Tom Green County, Texas",2346,460
48451001704,"Census Tract 17.04, Tom Green County, Texas",6058,869
48451001706,"Census Tract 17.06, Tom Green County, Texas",2951,442
48451001707,"Census Tract 17.07, Tom Green County, Texas",4151,527
48451001708,"Census Tract 17.08, Tom Green County, Texas",4521,508
48451001800,"Census Tract 18, Tom Green County, Texas",1946,958
48451980000,"Census Tract 9800, Tom Green County, Texas",2,0
48453000101,"Census Tract 1.01, Travis County, Texas",3017,213
48453000102,"Census Tract 1.02, Travis County, Texas",1985,102
48453000203,"Census Tract 2.03, Travis County, Texas",1492,203
48453000204,"Census Tract 2.04, Travis County, Texas",2620,279
48453000205,"Census Tract 2.05, Travis County, Texas",3054,557
48453000206,"Census Tract 2.06, Travis County, Texas",2246,239
48453000302,"Census Tract 3.02, Travis County, Texas",4481,550
48453000304,"Census Tract 3.04, Travis County, Texas",2754,532
48453000305,"Census Tract 3.05, Travis County, Texas",2976,382
48453000306,"Census Tract 3.06, Travis County, Texas",2106,570
48453000307,"Census Tract 3.07, Travis County, Texas",1428,241
48453000401,"Census Tract 4.01, Travis County, Texas",3320,404
48453000402,"Census Tract 4.02, Travis County, Texas",2329,439
48453000500,"Census Tract 5, Travis County, Texas",4267,505
48453000601,"Census Tract 6.01, Travis County, Texas",9131,1960
48453000603,"Census Tract 6.03, Travis County, Texas",7742,966
48453000604,"Census Tract 6.04, Travis County, Texas",6436,834
48453000700,"Census Tract 7, Travis County, Texas",1268,168
48453000801,"Census Tract 8.01, Travis County, Texas",1201,811
48453000802,"Census Tract 8.02, Travis County, Texas",2076,697
48453000803,"Census Tract 8.03, Travis County, Texas",2083,507
48453000804,"Census Tract 8.04, Travis County, Texas",1691,586
48453000901,"Census Tract 9.01, Travis County, Texas",1707,627
48453000902,"Census Tract 9.02, Travis County, Texas",4011,2736
48453001000,"Census Tract 10, Travis County, Texas",3059,1898
48453001100,"Census Tract 11, Travis County, Texas",5319,750
48453001200,"Census Tract 12, Travis County, Texas",3540,326
48453001303,"Census Tract 13.03, Travis County, Texas",2551,227
48453001304,"Census Tract 13.04, Travis County, Texas",3078,418
48453001305,"Census Tract 13.05, Travis County, Texas",4376,1172
48453001307,"Census Tract 13.07, Travis County, Texas",2894,1004
48453001308,"Census Tract 13.08, Travis County, Texas",2270,878
48453001401,"Census Tract 14.01, Travis County, Texas",2770,334
48453001402,"Census Tract 14.02, Travis County, Texas",2154,307
48453001403,"Census Tract 14.03, Travis County, Texas",1270,479
48453001501,"Census Tract 15.01, Travis County, Texas",3827,343
48453001503,"Census Tract 15.03, Travis County, Texas",3250,974
48453001504,"Census Tract 15.04, Travis County, Texas",3350,449
48453001505,"Census Tract 15.05, Travis County, Texas",3465,501
48453001602,"Census Tract 16.02, Travis County, Texas",2657,289
48453001603,"Census Tract 16.03, Travis County, Texas",3202,163
48453001604,"Census Tract 16.04, Travis County, Texas",2939,136
48453001605,"Census Tract 16.05, Travis County, Texas",3145,259
48453001606,"Census Tract 16.06, Travis County, Texas",375,77
48453001705,"Census Tract 17.05, Travis County, Texas",3704,233
48453001706,"Census Tract 17.06, Travis County, Texas",2813,279
48453001707,"Census Tract 17.07, Travis County, Texas",3654,452
48453001712,"Census Tract 17.12, Travis County, Texas",3266,837
48453001713,"Census Tract 17.13, Travis County, Texas",3272,837
48453001714,"Census Tract 17.14, Travis County, Texas",9811,1048
48453001716,"Census Tract 17.16, Travis County, Texas",4012,323
48453001718,"Census Tract 17.18, Travis County, Texas",4615,384
48453001719,"Census Tract 17.19, Travis County, Texas",2976,199
48453001722,"Census Tract 17.22, Travis County, Texas",3279,458
48453001728,"Census Tract 17.28, Travis County, Texas",5623,1523
48453001729,"Census Tract 17.29, Travis County, Texas",3772,1078
48453001733,"Census Tract 17.33, Travis County, Texas",2532,331
48453001737,"Census Tract 17.37, Travis County, Texas",7143,963
48453001738,"Census Tract 17.38, Travis County, Texas",5035,714
48453001740,"Census Tract 17.40, Travis County, Texas",3087,644
48453001741,"Census Tract 17.41, Travis County, Texas",2949,331
48453001742,"Census Tract 17.42, Travis County, Texas",4029,1051
48453001745,"Census Tract 17.45, Travis County, Texas",1843,233
48453001746,"Census Tract 17.46, Travis County, Texas",3098,863
48453001747,"Census Tract 17.47, Travis County, Texas",3832,1275
48453001748,"Census Tract 17.48, Travis County, Texas",4245,1067
48453001749,"Census Tract 17.49, Travis County, Texas",4871,894
48453001750,"Census Tract 17.50, Travis County, Texas",4152,1135
48453001751,"Census Tract 17.51, Travis County, Texas",1636,82
48453001752,"Census Tract 17.52, Travis County, Texas",3303,543
48453001753,"Census Tract 17.53, Travis County, Texas",1047,152
48453001754,"Census Tract 17.54, Travis County, Texas",3839,533
48453001755,"Census Tract 17.55, Travis County, Texas",4029,210
48453001756,"Census Tract 17.56, Travis County, Texas",3127,271
48453001757,"Census Tract 17.57, Travis County, Texas",1575,137
48453001760,"Census Tract 17.60, Travis County, Texas",8854,695
48453001761,"Census Tract 17.61, Travis County, Texas",5242,424
48453001764,"Census Tract 17.64, Travis County, Texas",4571,338
48453001765,"Census Tract 17.65, Travis County, Texas",8807,876
48453001766,"Census Tract 17.66, Travis County, Texas",5111,616
48453001768,"Census Tract 17.68, Travis County, Texas",4353,426
48453001769,"Census Tract 17.69, Travis County, Texas",4134,549
48453001770,"Census Tract 17.70, Travis County, Texas",7409,770
48453001771,"Census Tract 17.71, Travis County, Texas",3294,149
48453001772,"Census Tract 17.72, Travis County, Texas",2305,881
48453001773,"Census Tract 17.73, Travis County, Texas",3995,253
48453001774,"Census Tract 17.74, Travis County, Texas",5783,1458
48453001775,"Census Tract 17.75, Travis County, Texas",3536,477
48453001776,"Census Tract 17.76, Travis County, Texas",2256,587
48453001777,"Census Tract 17.77, Travis County, Texas",4337,1043
48453001778,"Census Tract 17.78, Travis County, Texas",3103,195
48453001779,"Census Tract 17.79, Travis County, Texas",4534,464
48453001780,"Census Tract 17.80, Travis County, Texas",3146,269
48453001781,"Census Tract 17.81, Travis County, Texas",1768,154
48453001782,"Census Tract 17.82, Travis County, Texas",3609,221
48453001783,"Census Tract 17.83, Travis County, Texas",3666,328
48453001784,"Census Tract 17.84, Travis County, Texas",3462,278
48453001785,"Census Tract 17.85, Travis County, Texas",3382,658
48453001786,"Census Tract 17.86, Travis County, Texas",4007,532
48453001804,"Census Tract 18.04, Travis County, Texas",4696,2733
48453001805,"Census Tract 18.05, Travis County, Texas",3356,2224
48453001806,"Census Tract 18.06, Travis County, Texas",3941,2554
48453001811,"Census Tract 18.11, Travis County, Texas",2530,1570
48453001812,"Census Tract 18.12, Travis County, Texas",5341,3427
48453001813,"Census Tract 18.13, Travis County, Texas",3912,2489
48453001817,"Census Tract 18.17, Travis County, Texas",3134,497
48453001818,"Census Tract 18.18, Travis County, Texas",4016,1811
48453001819,"Census Tract 18.19, Travis County, Texas",2925,1772
48453001820,"Census Tract 18.20, Travis County, Texas",5464,3773
48453001821,"Census Tract 18.21, Travis County, Texas",3746,1677
48453001822,"Census Tract 18.22, Travis County, Texas",4501,2883
48453001823,"Census Tract 18.23, Travis County, Texas",4383,3037
48453001824,"Census Tract 18.24, Travis County, Texas",1434,304
48453001826,"Census Tract 18.26, Travis County, Texas",1856,380
48453001828,"Census Tract 18.28, Travis County, Texas",3131,380
48453001829,"Census Tract 18.29, Travis County, Texas",2149,391
48453001832,"Census Tract 18.32, Travis County, Texas",1994,490
48453001833,"Census Tract 18.33, Travis County, Texas",5117,2667
48453001834,"Census Tract 18.34, Travis County, Texas",6327,1821
48453001835,"Census Tract 18.35, Travis County, Texas",3482,1669
48453001839,"Census Tract 18.39, Travis County, Texas",5626,1414
48453001840,"Census Tract 18.40, Travis County, Texas",6119,2416
48453001841,"Census Tract 18.41, Travis County, Texas",11288,3407
48453001842,"Census Tract 18.42, Travis County, Texas",5093,1870
48453001843,"Census Tract 18.43, Travis County, Texas",1834,450
48453001844,"Census Tract 18.44, Travis County, Texas",2974,815
48453001845,"Census Tract 18.45, Travis County, Texas",2574,559
48453001846,"Census Tract 18.46, Travis County, Texas",1899,171
48453001847,"Census Tract 18.47, Travis County, Texas",5230,1049
48453001848,"Census Tract 18.48, Travis County, Texas",3511,785
48453001849,"Census Tract 18.49, Travis County, Texas",4940,1072
48453001850,"Census Tract 18.50, Travis County, Texas",3279,876
48453001851,"Census Tract 18.51, Travis County, Texas",6876,1646
48453001853,"Census Tract 18.53, Travis County, Texas",2487,450
48453001854,"Census Tract 18.54, Travis County, Texas",3225,1218
48453001855,"Census Tract 18.55, Travis County, Texas",9003,1987
48453001856,"Census Tract 18.56, Travis County, Texas",3742,972
48453001857,"Census Tract 18.57, Travis County, Texas",4074,1085
48453001858,"Census Tract 18.58, Travis County, Texas",10148,2104
48453001859,"Census Tract 18.59, Travis County, Texas",955,168
48453001860,"Census Tract 18.60, Travis County, Texas",2787,952
48453001861,"Census Tract 18.61, Travis County, Texas",3121,917
48453001862,"Census Tract 18.62, Travis County, Texas",3916,879
48453001863,"Census Tract 18.63, Travis County, Texas",2734,818
48453001864,"Census Tract 18.64, Travis County, Texas",2296,519
48453001901,"Census Tract 19.01, Travis County, Texas",4541,536
48453001908,"Census Tract 19.08, Travis County, Texas",6419,1166
48453001910,"Census Tract 19.10, Travis County, Texas",3200,264
48453001911,"Census Tract 19.11, Travis County, Texas",2572,381
48453001912,"Census Tract 19.12, Travis County, Texas",2961,201
48453001913,"Census Tract 19.13, Travis County, Texas",3364,147
48453001914,"Census Tract 19.14, Travis County, Texas",4637,438
48453001915,"Census Tract 19.15, Travis County, Texas",1269,184
48453001916,"Census Tract 19.16, Travis County, Texas",2055,93
48453001917,"Census Tract 19.17, Travis County, Texas",3328,185
48453001918,"Census Tract 19.18, Travis County, Texas",1746,71
48453001919,"Census Tract 19.19, Travis County, Texas",2602,138
48453002002,"Census Tract 20.02, Travis County, Texas",2398,680
48453002003,"Census Tract 20.03, Travis County, Texas",2809,1536
48453002004,"Census Tract 20.04, Travis County, Texas",1942,570
48453002005,"Census Tract 20.05, Travis County, Texas",3882,1355
48453002104,"Census Tract 21.04, Travis County, Texas",2297,766
48453002105,"Census Tract 21.05, Travis County, Texas",3443,1913
48453002106,"Census Tract 21.06, Travis County, Texas",2362,802
48453002107,"Census Tract 21.07, Travis County, Texas",2760,940
48453002108,"Census Tract 21.08, Travis County, Texas",2325,641
48453002109,"Census Tract 21.09, Travis County, Texas",3057,778
48453002110,"Census Tract 21.10, Travis County, Texas",2878,1489
48453002111,"Census Tract 21.11, Travis County, Texas",3183,2058
48453002112,"Census Tract 21.12, Travis County, Texas",3519,1636
48453002113,"Census Tract 21.13, Travis County, Texas",2727,793
48453002201,"Census Tract 22.01, Travis County, Texas",1275,511
48453002202,"Census Tract 22.02, Travis County, Texas",4866,2650
48453002207,"Census Tract 22.07, Travis County, Texas",5359,2856
48453002208,"Census Tract 22.08, Travis County, Texas",5199,2846
48453002209,"Census Tract 22.09, Travis County, Texas",5270,2201
48453002210,"Census Tract 22.10, Travis County, Texas",2396,1047
48453002211,"Census Tract 22.11, Travis County, Texas",1484,901
48453002212,"Census Tract 22.12, Travis County, Texas",359,190
48453002304,"Census Tract 23.04, Travis County, Texas",2203,1371
48453002307,"Census Tract 23.07, Travis County, Texas",4178,2077
48453002308,"Census Tract 23.08, Travis County, Texas",5314,1977
48453002310,"Census Tract 23.10, Travis County, Texas",2003,1406
48453002312,"Census Tract 23.12, Travis County, Texas",4784,3770
48453002313,"Census Tract 23.13, Travis County, Texas",3289,1667
48453002314,"Census Tract 23.14, Travis County, Texas",3594,1751
48453002315,"Census Tract 23.15, Travis County, Texas",2224,1416
48453002316,"Census Tract 23.16, Travis County, Texas",3451,2309
48453002317,"Census Tract 23.17, Travis County, Texas",4749,2277
48453002318,"Census Tract 23.18, Travis County, Texas",4999,2519
48453002319,"Census Tract 23.19, Travis County, Texas",1918,510
48453002402,"Census Tract 24.02, Travis County, Texas",5831,2648
48453002403,"Census Tract 24.03, Travis County, Texas",2104,984
48453002407,"Census Tract 24.07, Travis County, Texas",3600,1010
48453002409,"Census Tract 24.09, Travis County, Texas",2484,1125
48453002410,"Census Tract 24.10, Travis County, Texas",2901,1507
48453002411,"Census Tract 24.11, Travis County, Texas",3897,3109
48453002412,"Census Tract 24.12, Travis County, Texas",3706,3012
48453002413,"Census Tract 24.13, Travis County, Texas",2731,2120
48453002419,"Census Tract 24.19, Travis County, Texas",2909,1724
48453002421,"Census Tract 24.21, Travis County, Texas",5848,2070
48453002422,"Census Tract 24.22, Travis County, Texas",4256,2047
48453002423,"Census Tract 24.23, Travis County, Texas",4115,1650
48453002424,"Census Tract 24.24, Travis County, Texas",2623,1146
48453002425,"Census Tract 24.25, Travis County, Texas",2114,891
48453002426,"Census Tract 24.26, Travis County, Texas",4910,3280
48453002427,"Census Tract 24.27, Travis County, Texas",5298,3771
48453002428,"Census Tract 24.28, Travis County, Texas",4550,1453
48453002429,"Census Tract 24.29, Travis County, Texas",665,215
48453002430,"Census Tract 24.30, Travis County, Texas",2226,1480
48453002431,"Census Tract 24.31, Travis County, Texas",4856,3188
48453002432,"Census Tract 24.32, Travis County, Texas",1400,959
48453002433,"Census Tract 24.33, Travis County, Texas",3927,2185
48453002434,"Census Tract 24.34, Travis County, Texas",1186,600
48453002435,"Census Tract 24.35, Travis County, Texas",4805,3211
48453002436,"Census Tract 24.36, Travis County, Texas",1879,1272
48453002500,"Census Tract 25, Travis County, Texas",4307,492
48453980000,"Census Tract 9800, Travis County, Texas",0,0
48455950100,"Census Tract 9501, Trinity County, Texas",1991,50
48455950200,"Census Tract 9502, Trinity County, Texas",3026,178
48455950300,"Census Tract 9503, Trinity County, Texas",1438,65
48455950400,"Census Tract 9504, Trinity County, Texas",3430,159
48455950500,"Census Tract 9505, Trinity County, Texas",1659,237
48457950100,"Census Tract 9501, Tyler County, Texas",2286,48
48457950200,"Census Tract 9502, Tyler County, Texas",6713,1039
48457950300,"Census Tract 9503, Tyler County, Texas",1928,52
48457950400,"Census Tract 9504, Tyler County, Texas",4143,73
48457950500,"Census Tract 9505, Tyler County, Texas",2344,37
48459950100,"Census Tract 9501, Upshur County, Texas",6214,340
48459950200,"Census Tract 9502, Upshur County, Texas",2763,137
48459950300,"Census Tract 9503, Upshur County, Texas",6174,405
48459950400,"Census Tract 9504, Upshur County, Texas",3228,149
48459950500,"Census Tract 9505, Upshur County, Texas",4523,192
48459950600,"Census Tract 9506, Upshur County, Texas",3023,106
48459950700,"Census Tract 9507, Upshur County, Texas",3662,187
48461950100,"Census Tract 9501, Upton County, Texas",830,273
48461950200,"Census Tract 9502, Upton County, Texas",1610,834
48463950100,"Census Tract 9501, Uvalde County, Texas",2468,1030
48463950200,"Census Tract 9502, Uvalde County, Texas",5606,2986
48463950300,"Census Tract 9503, Uvalde County, Texas",4584,3411
48463950400,"Census Tract 9504, Uvalde County, Texas",2133,1269
48463950500,"Census Tract 9505, Uvalde County, Texas",3981,3431
48465950201,"Census Tract 9502.01, Val Verde County, Texas",6258,3576
48465950301,"Census Tract 9503.01, Val Verde County, Texas",3174,2719
48465950302,"Census Tract 9503.02, Val Verde County, Texas",2759,2535
