GEOid,GEOid2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
1400000US48479001813,48479001813,"Census Tract 18.13, Webb County, Texas",839,237,72,57,767,223
1400000US48479001814,48479001814,"Census Tract 18.14, Webb County, Texas",5593,530,370,324,5223,460
1400000US48479001815,48479001815,"Census Tract 18.15, Webb County, Texas",1831,496,72,81,1759,506
1400000US48479001816,48479001816,"Census Tract 18.16, Webb County, Texas",3886,708,95,78,3791,710
1400000US48479001817,48479001817,"Census Tract 18.17, Webb County, Texas",5025,114,62,75,4963,136
1400000US48479001818,48479001818,"Census Tract 18.18, Webb County, Texas",3331,16,24,20,3307,27
1400000US48479001900,48479001900,"Census Tract 19, Webb County, Texas",3327,448,111,165,3216,439
1400000US48479980000,48479980000,"Census Tract 9800, Webb County, Texas",0,127,0,127,0,127
1400000US48481740100,48481740100,"Census Tract 7401, Wharton County, Texas",5312,558,4259,439,1053,404
1400000US48481740200,48481740200,"Census Tract 7402, Wharton County, Texas",1463,325,1114,290,349,120
1400000US48481740300,48481740300,"Census Tract 7403, Wharton County, Texas",1698,498,1266,389,432,345
1400000US48481740400,48481740400,"Census Tract 7404, Wharton County, Texas",6569,543,4469,551,2100,458
1400000US48481740500,48481740500,"Census Tract 7405, Wharton County, Texas",3053,478,1966,329,1087,416
1400000US48481740600,48481740600,"Census Tract 7406, Wharton County, Texas",3810,465,2370,413,1440,392
1400000US48481740700,48481740700,"Census Tract 7407, Wharton County, Texas",1680,221,698,208,982,234
1400000US48481740800,48481740800,"Census Tract 7408, Wharton County, Texas",3471,461,1408,256,2063,508
1400000US48481740900,48481740900,"Census Tract 7409, Wharton County, Texas",6754,570,4818,412,1936,427
1400000US48481741000,48481741000,"Census Tract 7410, Wharton County, Texas",4704,536,1929,324,2775,510
1400000US48481741100,48481741100,"Census Tract 7411, Wharton County, Texas",2522,336,1894,269,628,251
1400000US48483950100,48483950100,"Census Tract 9501, Wheeler County, Texas",2878,218,2107,170,771,196
1400000US48483950300,48483950300,"Census Tract 9503, Wheeler County, Texas",2357,218,2082,221,275,131
1400000US48485010100,48485010100,"Census Tract 101, Wichita County, Texas",1284,241,840,220,444,169
1400000US48485010200,48485010200,"Census Tract 102, Wichita County, Texas",1167,189,754,172,413,179
1400000US48485010400,48485010400,"Census Tract 104, Wichita County, Texas",2327,381,1922,342,405,209
1400000US48485010600,48485010600,"Census Tract 106, Wichita County, Texas",2639,311,1911,339,728,207
1400000US48485010700,48485010700,"Census Tract 107, Wichita County, Texas",2370,293,1646,293,724,158
1400000US48485010800,48485010800,"Census Tract 108, Wichita County, Texas",2559,344,1601,336,958,186
1400000US48485010900,48485010900,"Census Tract 109, Wichita County, Texas",1881,377,1612,324,269,171
1400000US48485011000,48485011000,"Census Tract 110, Wichita County, Texas",2376,387,1427,299,949,267
1400000US48485011100,48485011100,"Census Tract 111, Wichita County, Texas",1497,222,336,153,1161,183
1400000US48485011200,48485011200,"Census Tract 112, Wichita County, Texas",2031,217,1833,253,198,130
1400000US48485011300,48485011300,"Census Tract 113, Wichita County, Texas",1503,257,1299,238,204,120
1400000US48485011400,48485011400,"Census Tract 114, Wichita County, Texas",2807,457,1733,272,1074,372
1400000US48485011500,48485011500,"Census Tract 115, Wichita County, Texas",2794,356,2476,317,318,149
1400000US48485011600,48485011600,"Census Tract 116, Wichita County, Texas",4403,472,3002,502,1401,396
1400000US48485011700,48485011700,"Census Tract 117, Wichita County, Texas",2291,273,2027,221,264,187
1400000US48485011800,48485011800,"Census Tract 118, Wichita County, Texas",1794,170,1560,209,234,139
1400000US48485011900,48485011900,"Census Tract 119, Wichita County, Texas",4296,363,3774,393,522,192
1400000US48485012000,48485012000,"Census Tract 120, Wichita County, Texas",6638,539,6205,549,433,161
1400000US48485012100,48485012100,"Census Tract 121, Wichita County, Texas",2909,341,2291,263,618,251
1400000US48485012200,48485012200,"Census Tract 122, Wichita County, Texas",6133,406,5328,438,805,300
1400000US48485012300,48485012300,"Census Tract 123, Wichita County, Texas",7008,526,6566,455,442,188
1400000US48485012400,48485012400,"Census Tract 124, Wichita County, Texas",7317,485,6809,505,508,168
1400000US48485012600,48485012600,"Census Tract 126, Wichita County, Texas",4196,339,3676,290,520,294
1400000US48485012700,48485012700,"Census Tract 127, Wichita County, Texas",2580,267,1847,231,733,322
1400000US48485012800,48485012800,"Census Tract 128, Wichita County, Texas",4380,366,3678,375,702,214
1400000US48485012900,48485012900,"Census Tract 129, Wichita County, Texas",2750,346,2619,351,131,102
1400000US48485013000,48485013000,"Census Tract 130, Wichita County, Texas",2578,256,1899,301,679,324
1400000US48485013100,48485013100,"Census Tract 131, Wichita County, Texas",8576,555,6595,471,1981,289
1400000US48485013200,48485013200,"Census Tract 132, Wichita County, Texas",6360,629,5802,616,558,234
1400000US48485013300,48485013300,"Census Tract 133, Wichita County, Texas",1417,364,1417,364,0,127
1400000US48485013401,48485013401,"Census Tract 134.01, Wichita County, Texas",5335,755,4554,656,781,220
1400000US48485013501,48485013501,"Census Tract 135.01, Wichita County, Texas",5904,331,5571,377,333,198
1400000US48485013502,48485013502,"Census Tract 135.02, Wichita County, Texas",4809,327,4477,335,332,191
1400000US48485013600,48485013600,"Census Tract 136, Wichita County, Texas",6079,189,5895,193,184,94
1400000US48485013700,48485013700,"Census Tract 137, Wichita County, Texas",2849,15,2317,234,532,232
1400000US48485013800,48485013800,"Census Tract 138, Wichita County, Texas",3139,313,2980,374,159,201
1400000US48485980000,48485980000,"Census Tract 9800, Wichita County, Texas",0,127,0,127,0,127
1400000US48487950300,48487950300,"Census Tract 9503, Wilbarger County, Texas",2050,180,1551,190,499,151
1400000US48487950500,48487950500,"Census Tract 9505, Wilbarger County, Texas",3001,380,2559,300,442,182
1400000US48487950600,48487950600,"Census Tract 9506, Wilbarger County, Texas",5523,422,4644,380,879,261
1400000US48487950700,48487950700,"Census Tract 9507, Wilbarger County, Texas",3063,415,1518,318,1545,306
1400000US48489950300,48489950300,"Census Tract 9503, Willacy County, Texas",6658,576,620,177,6038,567
1400000US48489950400,48489950400,"Census Tract 9504, Willacy County, Texas",6990,589,1161,200,5829,561
1400000US48489950500,48489950500,"Census Tract 9505, Willacy County, Texas",3105,199,330,163,2775,205
1400000US48489950600,48489950600,"Census Tract 9506, Willacy County, Texas",2489,394,329,87,2160,378
1400000US48489950700,48489950700,"Census Tract 9507, Willacy County, Texas",2527,312,541,143,1986,272
1400000US48489990000,48489990000,"Census Tract 9900, Willacy County, Texas",0,127,0,127,0,127
1400000US48491020105,48491020105,"Census Tract 201.05, Williamson County, Texas",3257,354,2955,337,302,286
1400000US48491020106,48491020106,"Census Tract 201.06, Williamson County, Texas",2624,286,2402,321,222,119
1400000US48491020107,48491020107,"Census Tract 201.07, Williamson County, Texas",4460,318,4369,318,91,74
1400000US48491020108,48491020108,"Census Tract 201.08, Williamson County, Texas",2852,228,2703,204,149,192
1400000US48491020109,48491020109,"Census Tract 201.09, Williamson County, Texas",2690,338,2596,353,94,80
1400000US48491020110,48491020110,"Census Tract 201.10, Williamson County, Texas",3314,204,3023,215,291,212
1400000US48491020111,48491020111,"Census Tract 201.11, Williamson County, Texas",2743,251,2194,275,549,285
1400000US48491020112,48491020112,"Census Tract 201.12, Williamson County, Texas",3098,307,2994,304,104,98
1400000US48491020113,48491020113,"Census Tract 201.13, Williamson County, Texas",2601,272,1884,236,717,174
1400000US48491020114,48491020114,"Census Tract 201.14, Williamson County, Texas",5011,751,3335,329,1676,846
1400000US48491020115,48491020115,"Census Tract 201.15, Williamson County, Texas",1866,331,1708,287,158,116
1400000US48491020201,48491020201,"Census Tract 202.01, Williamson County, Texas",1668,238,1284,234,384,193
1400000US48491020202,48491020202,"Census Tract 202.02, Williamson County, Texas",4318,445,3919,353,399,331
1400000US48491020203,48491020203,"Census Tract 202.03, Williamson County, Texas",1939,300,1939,300,0,127
1400000US48491020204,48491020204,"Census Tract 202.04, Williamson County, Texas",4379,551,3522,493,857,452
1400000US48491020301,48491020301,"Census Tract 203.01, Williamson County, Texas",4949,501,4410,527,539,177
1400000US48491020302,48491020302,"Census Tract 203.02, Williamson County, Texas",2772,371,2151,328,621,318
1400000US48491020310,48491020310,"Census Tract 203.10, Williamson County, Texas",2402,164,2236,165,166,154
1400000US48491020311,48491020311,"Census Tract 203.11, Williamson County, Texas",1966,199,1397,244,569,186
1400000US48491020312,48491020312,"Census Tract 203.12, Williamson County, Texas",6356,568,3590,498,2766,658
1400000US48491020313,48491020313,"Census Tract 203.13, Williamson County, Texas",7977,434,6645,486,1332,350
1400000US48491020314,48491020314,"Census Tract 203.14, Williamson County, Texas",4939,545,3744,549,1195,350
1400000US48491020315,48491020315,"Census Tract 203.15, Williamson County, Texas",2290,315,2017,223,273,301
1400000US48491020316,48491020316,"Census Tract 203.16, Williamson County, Texas",2649,294,2220,333,429,227
1400000US48491020317,48491020317,"Census Tract 203.17, Williamson County, Texas",1596,222,1274,228,322,159
1400000US48491020318,48491020318,"Census Tract 203.18, Williamson County, Texas",8547,473,7633,527,914,332
1400000US48491020319,48491020319,"Census Tract 203.19, Williamson County, Texas",4755,316,3791,331,964,235
1400000US48491020320,48491020320,"Census Tract 203.20, Williamson County, Texas",6450,450,5420,446,1030,289
1400000US48491020321,48491020321,"Census Tract 203.21, Williamson County, Texas",1684,257,1261,241,423,266
1400000US48491020322,48491020322,"Census Tract 203.22, Williamson County, Texas",8323,446,6769,529,1554,366
1400000US48491020323,48491020323,"Census Tract 203.23, Williamson County, Texas",1845,184,1643,216,202,113
1400000US48491020324,48491020324,"Census Tract 203.24, Williamson County, Texas",5409,454,4659,470,750,165
1400000US48491020325,48491020325,"Census Tract 203.25, Williamson County, Texas",3025,463,2127,675,898,375
1400000US48491020326,48491020326,"Census Tract 203.26, Williamson County, Texas",5848,336,5110,363,738,207
1400000US48491020327,48491020327,"Census Tract 203.27, Williamson County, Texas",2736,399,2046,337,690,433
1400000US48491020328,48491020328,"Census Tract 203.28, Williamson County, Texas",6470,332,5103,384,1367,414
1400000US48491020403,48491020403,"Census Tract 204.03, Williamson County, Texas",1777,240,1410,224,367,176
1400000US48491020404,48491020404,"Census Tract 204.04, Williamson County, Texas",3376,240,2752,244,624,187
1400000US48491020405,48491020405,"Census Tract 204.05, Williamson County, Texas",5696,559,4467,529,1229,325
1400000US48491020406,48491020406,"Census Tract 204.06, Williamson County, Texas",5577,608,4845,550,732,324
1400000US48491020408,48491020408,"Census Tract 204.08, Williamson County, Texas",3942,410,3110,407,832,414
1400000US48491020409,48491020409,"Census Tract 204.09, Williamson County, Texas",3641,329,2855,319,786,292
1400000US48491020410,48491020410,"Census Tract 204.10, Williamson County, Texas",5494,363,4289,405,1205,438
1400000US48491020411,48491020411,"Census Tract 204.11, Williamson County, Texas",6432,612,5415,647,1017,318
1400000US48491020503,48491020503,"Census Tract 205.03, Williamson County, Texas",4679,317,4129,294,550,214
1400000US48491020504,48491020504,"Census Tract 205.04, Williamson County, Texas",7682,654,4813,561,2869,621
1400000US48491020505,48491020505,"Census Tract 205.05, Williamson County, Texas",2876,210,2635,243,241,163
1400000US48491020506,48491020506,"Census Tract 205.06, Williamson County, Texas",8596,664,7276,633,1320,270
1400000US48491020507,48491020507,"Census Tract 205.07, Williamson County, Texas",2883,339,2405,373,478,262
1400000US48491020508,48491020508,"Census Tract 205.08, Williamson County, Texas",4377,495,3373,426,1004,385
1400000US48491020509,48491020509,"Census Tract 205.09, Williamson County, Texas",6596,463,5948,395,648,197
1400000US48491020510,48491020510,"Census Tract 205.10, Williamson County, Texas",8989,450,8264,461,725,243
1400000US48491020602,48491020602,"Census Tract 206.02, Williamson County, Texas",5104,429,3503,379,1601,420
1400000US48491020603,48491020603,"Census Tract 206.03, Williamson County, Texas",7560,353,6740,367,820,213
1400000US48491020604,48491020604,"Census Tract 206.04, Williamson County, Texas",4427,364,3344,317,1083,341
1400000US48491020605,48491020605,"Census Tract 206.05, Williamson County, Texas",6565,361,5553,370,1012,362
1400000US48491020701,48491020701,"Census Tract 207.01, Williamson County, Texas",2445,438,1385,308,1060,504
1400000US48491020703,48491020703,"Census Tract 207.03, Williamson County, Texas",10695,941,6479,657,4216,765
1400000US48491020704,48491020704,"Census Tract 207.04, Williamson County, Texas",5017,422,2781,327,2236,436
1400000US48491020706,48491020706,"Census Tract 207.06, Williamson County, Texas",4237,453,3528,380,709,397
1400000US48491020707,48491020707,"Census Tract 207.07, Williamson County, Texas",4499,627,3262,450,1237,727
1400000US48491020708,48491020708,"Census Tract 207.08, Williamson County, Texas",5868,666,4942,691,926,342
1400000US48491020803,48491020803,"Census Tract 208.03, Williamson County, Texas",4064,543,2550,375,1514,509
1400000US48491020804,48491020804,"Census Tract 208.04, Williamson County, Texas",7241,443,6294,476,947,390
1400000US48491020805,48491020805,"Census Tract 208.05, Williamson County, Texas",6171,584,4502,480,1669,499
1400000US48491020806,48491020806,"Census Tract 208.06, Williamson County, Texas",1723,355,1034,349,689,296
1400000US48491020807,48491020807,"Census Tract 208.07, Williamson County, Texas",6121,412,4250,454,1871,310
1400000US48491020808,48491020808,"Census Tract 208.08, Williamson County, Texas",1565,368,1269,253,296,246
1400000US48491020809,48491020809,"Census Tract 208.09, Williamson County, Texas",5533,355,4437,396,1096,274
1400000US48491020900,48491020900,"Census Tract 209, Williamson County, Texas",4203,348,3525,355,678,259
1400000US48491021000,48491021000,"Census Tract 210, Williamson County, Texas",3084,328,1247,230,1837,276
1400000US48491021100,48491021100,"Census Tract 211, Williamson County, Texas",2657,563,1416,513,1241,357
1400000US48491021201,48491021201,"Census Tract 212.01, Williamson County, Texas",2665,261,2107,245,558,203
1400000US48491021202,48491021202,"Census Tract 212.02, Williamson County, Texas",3226,474,2543,430,683,337
1400000US48491021203,48491021203,"Census Tract 212.03, Williamson County, Texas",2679,380,1847,378,832,243
1400000US48491021300,48491021300,"Census Tract 213, Williamson County, Texas",3814,349,2921,328,893,220
1400000US48491021401,48491021401,"Census Tract 214.01, Williamson County, Texas",8951,756,5557,681,3394,738
1400000US48491021402,48491021402,"Census Tract 214.02, Williamson County, Texas",4064,662,1897,394,2167,576
1400000US48491021403,48491021403,"Census Tract 214.03, Williamson County, Texas",3332,408,1519,229,1813,421
1400000US48491021502,48491021502,"Census Tract 215.02, Williamson County, Texas",4979,455,2379,346,2600,462
